datetime,temp
2014-08-09,22.6
2014-08-10,23.9
2014-08-11,24.8
2014-08-12,22.7
2014-08-13,23.7
2014-08-14,18.2
2014-08-15,18.4
2014-08-16,17.9
2014-08-17,17.9
2014-08-18,18.3
2014-08-19,20.5
2014-08-20,18.8
2014-08-21,17.1
2014-08-22,16.8
2014-08-23,18.7
2014-08-24,17.8
2014-08-25,15.5
2014-08-26,16.2
2014-08-27,18.3
2014-08-28,15.5
2014-08-29,16.8
2014-08-30,19.0
2014-08-31,19.3
2014-09-01,17.4
2014-09-02,18.7
2014-09-03,21.8
2014-09-04,22.1
2014-09-05,21.4
2014-09-06,20.1
2014-09-07,19.6
2014-09-08,20.5
2014-09-09,19.9
2014-09-10,18.5
2014-09-11,17.4
2014-09-12,17.8
2014-09-13,17.4
2014-09-14,17.0
2014-09-15,17.3
2014-09-16,18.1
2014-09-17,16.6
2014-09-18,16.8
2014-09-19,16.6
2014-09-20,18.2
2014-09-21,19.8
2014-09-22,15.8
2014-09-23,12.5
2014-09-24,11.0
2014-09-25,12.2
2014-09-26,13.9
2014-09-27,14.4
2014-09-28,14.1
2014-09-29,14.0
2014-09-30,14.8
2014-10-01,16.3
2014-10-02,16.2
2014-10-03,14.5
2014-10-04,13.0
2014-10-05,13.2
2014-10-06,13.6
2014-10-07,13.5
2014-10-08,13.4
2014-10-09,16.2
2014-10-10,17.3
2014-10-11,17.1
2014-10-12,16.3
2014-10-13,17.6
2014-10-14,17.7
2014-10-15,14.7
2014-10-16,15.4
2014-10-17,13.8
2014-10-18,14.0
2014-10-19,12.5
2014-10-20,14.1
2014-10-21,14.9
2014-10-22,9.7
2014-10-23,9.1
2014-10-24,8.1
2014-10-25,7.3
2014-10-26,5.5
2014-10-27,6.7
2014-10-28,5.1
2014-10-29,5.5
2014-10-30,5.9
2014-10-31,4.4
2014-11-01,3.6
2014-11-02,6.2
2014-11-03,6.3
2014-11-04,10.3
2014-11-05,11.8
2014-11-06,12.2
2014-11-07,14.1
2014-11-08,13.1
2014-11-09,12.4
2014-11-10,10.4
2014-11-11,9.1
2014-11-12,9.7
2014-11-13,10.9
2014-11-14,11.0
2014-11-15,10.1
2014-11-16,7.2
2014-11-17,8.4
2014-11-18,8.8
2014-11-19,8.3
2014-11-20,7.7
2014-11-21,3.8
2014-11-22,4.5
2014-11-23,5.1
2014-11-24,4.4
2014-11-25,3.2
2014-11-26,2.4
2014-11-27,0.7
2014-11-28,0.1
2014-11-29,2.0
2014-11-30,1.5
2014-12-01,0.6
2014-12-02,1.6
2014-12-03,4.5
2014-12-04,5.6
2014-12-05,5.3
2014-12-06,6.1
2014-12-07,6.0
2014-12-08,4.7
2014-12-09,4.1
2014-12-10,2.9
2014-12-11,1.1
2014-12-12,2.4
2014-12-13,0.6
2014-12-14,1.8
2014-12-15,4.5
2014-12-16,5.1
2014-12-17,4.4
2014-12-18,3.6
2014-12-19,7.1
2014-12-20,7.6
2014-12-21,5.8
2014-12-22,3.9
2014-12-23,7.4
2014-12-24,5.0
2014-12-25,6.0
2014-12-26,1.9
2014-12-27,-3.0
2014-12-28,-1.6
2014-12-29,-4.5
2014-12-30,-7.2
2014-12-31,-9.1
2015-01-01,-4.8
2015-01-02,-1.2
2015-01-03,3.6
2015-01-04,2.1
2015-01-05,1.1
2015-01-06,-0.7
2015-01-07,-7.4
2015-01-08,-4.5
2015-01-09,1.3
2015-01-10,8.1
2015-01-11,7.5
2015-01-12,4.5
2015-01-13,2.5
2015-01-14,0.2
2015-01-15,4.2
2015-01-16,3.5
2015-01-17,3.3
2015-01-18,4.6
2015-01-19,4.1
2015-01-20,4.6
2015-01-21,5.2
2015-01-22,6.4
2015-01-23,6.6
2015-01-24,3.5
2015-01-25,0.3
2015-01-26,0.4
2015-01-27,-2.2
2015-01-28,-0.3
2015-01-29,-1.5
2015-01-30,2.0
2015-01-31,1.3
2015-02-01,-0.3
2015-02-02,1.1
2015-02-03,0.3
2015-02-04,0.6
2015-02-05,0.6
2015-02-06,1.0
2015-02-07,-0.6
2015-02-08,-0.1
2015-02-09,-1.4
2015-02-10,3.3
2015-02-11,4.1
2015-02-12,3.3
2015-02-13,0.9
2015-02-14,2.1
2015-02-15,3.1
2015-02-16,2.4
2015-02-17,-0.1
2015-02-18,-0.5
2015-02-19,-0.2
2015-02-20,0.5
2015-02-21,4.6
2015-02-22,5.7
2015-02-23,7.0
2015-02-24,7.5
2015-02-25,7.9
2015-02-26,5.5
2015-02-27,5.3
2015-02-28,6.4
2015-03-01,5.9
2015-03-02,6.7
2015-03-03,5.2
2015-03-04,3.7
2015-03-05,4.2
2015-03-06,3.9
2015-03-07,3.1
2015-03-08,3.7
2015-03-09,4.4
2015-03-10,6.8
2015-03-11,7.2
2015-03-12,5.7
2015-03-13,6.1
2015-03-14,5.3
2015-03-15,7.6
2015-03-16,9.8
2015-03-17,8.7
2015-03-18,7.0
2015-03-19,6.6
2015-03-20,5.5
2015-03-21,7.0
2015-03-22,8.0
2015-03-23,5.4
2015-03-24,8.5
2015-03-25,11.0
2015-03-26,13.1
2015-03-27,10.5
2015-03-28,9.3
2015-03-29,8.3
2015-03-30,8.9
2015-03-31,7.7
2015-04-01,7.1
2015-04-02,5.6
2015-04-03,4.8
2015-04-04,4.7
2015-04-05,5.6
2015-04-06,4.6
2015-04-07,6.8
2015-04-08,8.5
2015-04-09,9.9
2015-04-10,10.8
2015-04-11,13.7
2015-04-12,15.9
2015-04-13,14.6
2015-04-14,11.1
2015-04-15,15.0
2015-04-16,17.8
2015-04-17,16.1
2015-04-18,10.1
2015-04-19,7.4
2015-04-20,10.4
2015-04-21,12.3
2015-04-22,12.7
2015-04-23,13.7
2015-04-24,15.2
2015-04-25,15.3
2015-04-26,15.5
2015-04-27,17.2
2015-04-28,14.7
2015-04-29,10.9
2015-04-30,11.8
2015-05-01,13.4
2015-05-02,13.5
2015-05-03,11.6
2015-05-04,17.3
2015-05-05,20.5
2015-05-06,20.4
2015-05-07,18.3
2015-05-08,17.1
2015-05-09,18.0
2015-05-10,17.4
2015-05-11,15.2
2015-05-12,15.7
2015-05-13,18.8
2015-05-14,17.3
2015-05-15,13.0
2015-05-16,16.4
2015-05-17,16.4
2015-05-18,16.7
2015-05-19,20.8
2015-05-20,21.5
2015-05-21,13.1
2015-05-22,14.0
2015-05-23,15.2
2015-05-24,17.6
2015-05-25,15.4
2015-05-26,16.0
2015-05-27,13.8
2015-05-28,12.7
2015-05-29,14.6
2015-05-30,18.3
2015-05-31,18.0
2015-06-01,19.7
2015-06-02,22.3
2015-06-03,23.6
2015-06-04,24.1
2015-06-05,21.4
2015-06-06,22.0
2015-06-07,23.5
2015-06-08,24.5
2015-06-09,22.2
2015-06-10,22.3
2015-06-11,23.5
2015-06-12,24.5
2015-06-13,24.9
2015-06-14,25.1
2015-06-15,22.2
2015-06-16,20.0
2015-06-17,16.1
2015-06-18,18.3
2015-06-19,17.8
2015-06-20,17.2
2015-06-21,16.5
2015-06-22,17.8
2015-06-23,15.6
2015-06-24,15.1
2015-06-25,16.1
2015-06-26,19.3
2015-06-27,19.8
2015-06-28,19.9
2015-06-29,20.9
2015-06-30,20.9
2015-07-01,23.0
2015-07-02,23.9
2015-07-03,24.6
2015-07-04,24.9
2015-07-05,26.9
2015-07-06,27.4
2015-07-07,29.0
2015-07-08,26.6
2015-07-09,20.9
2015-07-10,18.6
2015-07-11,19.3
2015-07-12,23.0
2015-07-13,21.9
2015-07-14,22.3
2015-07-15,24.3
2015-07-16,24.7
2015-07-17,27.3
2015-07-18,26.2
2015-07-19,27.2
2015-07-20,27.0
2015-07-21,26.6
2015-07-22,29.1
2015-07-23,28.0
2015-07-24,27.4
2015-07-25,27.2
2015-07-26,21.6
2015-07-27,17.3
2015-07-28,19.0
2015-07-29,18.6
2015-07-30,18.2
2015-07-31,19.9
2015-08-01,20.5
2015-08-02,21.5
2015-08-03,24.0
2015-08-04,25.5
2015-08-05,25.1
2015-08-06,26.5
2015-08-07,27.5
2015-08-08,28.0
2015-08-09,27.6
2015-08-10,27.7
2015-08-11,27.6
2015-08-12,29.2
2015-08-13,28.4
2015-08-14,29.0
2015-08-15,28.5
2015-08-16,25.8
2015-08-17,21.8
2015-08-18,18.5
2015-08-19,17.8
2015-08-20,17.6
2015-08-21,18.8
2015-08-22,17.1
2015-08-23,18.3
2015-08-24,20.3
2015-08-25,21.1
2015-08-26,21.3
2015-08-27,21.4
2015-08-28,24.2
2015-08-29,25.2
2015-08-30,26.1
2015-08-31,26.3
2015-09-01,25.5
2015-09-02,22.7
2015-09-03,21.7
2015-09-04,20.5
2015-09-05,16.9
2015-09-06,16.1
2015-09-07,14.8
2015-09-08,13.7
2015-09-09,13.2
2015-09-10,13.5
2015-09-11,14.5
2015-09-12,16.0
2015-09-13,17.0
2015-09-14,19.9
2015-09-15,23.1
2015-09-16,23.2
2015-09-17,25.8
2015-09-18,23.5
2015-09-19,21.6
2015-09-20,18.5
2015-09-21,15.3
2015-09-22,14.4
2015-09-23,18.1
2015-09-24,18.5
2015-09-25,16.7
2015-09-26,14.6
2015-09-27,14.1
2015-09-28,13.8
2015-09-29,13.2
2015-09-30,11.9
2015-10-01,11.5
2015-10-02,11.4
2015-10-03,13.0
2015-10-04,16.2
2015-10-05,15.3
2015-10-06,13.4
2015-10-07,14.7
2015-10-08,12.3
2015-10-09,12.4
2015-10-10,11.5
2015-10-11,10.0
2015-10-12,6.4
2015-10-13,6.0
2015-10-14,9.7
2015-10-15,12.1
2015-10-16,12.5
2015-10-17,11.6
2015-10-18,9.9
2015-10-19,11.0
2015-10-20,8.8
2015-10-21,7.7
2015-10-22,5.5
2015-10-23,7.5
2015-10-24,6.5
2015-10-25,6.9
2015-10-26,9.1
2015-10-27,8.7
2015-10-28,8.7
2015-10-29,9.1
2015-10-30,7.9
2015-10-31,7.6
2015-11-01,5.0
2015-11-02,3.6
2015-11-03,3.9
2015-11-04,4.7
2015-11-05,4.7
2015-11-06,4.8
2015-11-07,6.4
2015-11-08,11.5
2015-11-09,7.8
2015-11-10,15.2
2015-11-11,15.8
2015-11-12,12.4
2015-11-13,7.6
2015-11-14,8.4
2015-11-15,7.2
2015-11-16,12.2
2015-11-17,8.8
2015-11-18,12.7
2015-11-19,10.4
2015-11-20,10.6
2015-11-21,7.5
2015-11-22,3.9
2015-11-23,3.1
2015-11-24,0.4
2015-11-25,-0.6
2015-11-26,0.9
2015-11-27,1.1
2015-11-28,2.2
2015-11-29,5.4
2015-11-30,7.4
2015-12-01,9.0
2015-12-02,7.4
2015-12-03,6.2
2015-12-04,5.1
2015-12-05,4.6
2015-12-06,4.2
2015-12-07,4.1
2015-12-08,4.6
2015-12-09,3.8
2015-12-10,4.6
2015-12-11,1.8
2015-12-12,2.0
2015-12-13,0.0
2015-12-14,0.1
2015-12-15,0.0
2015-12-16,0.9
2015-12-17,0.7
2015-12-18,2.2
2015-12-19,3.3
2015-12-20,3.2
2015-12-21,2.5
2015-12-22,3.2
2015-12-23,3.2
2015-12-24,2.9
2015-12-25,4.1
2015-12-26,2.1
2015-12-27,1.0
2015-12-28,-0.3
2015-12-29,2.7
2015-12-30,-0.4
2015-12-31,-4.4
2016-01-01,-6.0
2016-01-02,-5.8
2016-01-03,-7.4
2016-01-04,-9.0
2016-01-05,-6.0
2016-01-06,-2.3
2016-01-07,-0.2
2016-01-08,-4.1
2016-01-09,0.1
2016-01-10,1.3
2016-01-11,3.0
2016-01-12,5.7
2016-01-13,5.1
2016-01-14,3.3
2016-01-15,2.2
2016-01-16,1.0
2016-01-17,-2.2
2016-01-18,-3.9
2016-01-19,-5.5
2016-01-20,-3.0
2016-01-21,-1.6
2016-01-22,-5.6
2016-01-23,-5.8
2016-01-24,-2.1
2016-01-25,-0.7
2016-01-26,1.1
2016-01-27,1.0
2016-01-28,2.8
2016-01-29,3.3
2016-01-30,1.9
2016-01-31,5.0
2016-02-01,6.0
2016-02-02,7.4
2016-02-03,7.2
2016-02-04,4.2
2016-02-05,2.8
2016-02-06,2.4
2016-02-07,4.8
2016-02-08,6.0
2016-02-09,9.8
2016-02-10,6.4
2016-02-11,4.6
2016-02-12,3.1
2016-02-13,4.5
2016-02-14,6.8
2016-02-15,7.3
2016-02-16,6.1
2016-02-17,6.1
2016-02-18,8.0
2016-02-19,5.2
2016-02-20,4.4
2016-02-21,6.6
2016-02-22,9.6
2016-02-23,8.4
2016-02-24,5.1
2016-02-25,1.5
2016-02-26,3.1
2016-02-27,2.9
2016-02-28,6.1
2016-02-29,8.5
2016-03-01,5.0
2016-03-02,5.1
2016-03-03,5.6
2016-03-04,7.4
2016-03-05,5.7
2016-03-06,7.8
2016-03-07,6.9
2016-03-08,5.7
2016-03-09,5.4
2016-03-10,8.9
2016-03-11,10.8
2016-03-12,8.5
2016-03-13,9.0
2016-03-14,6.1
2016-03-15,2.3
2016-03-16,5.4
2016-03-17,5.7
2016-03-18,7.1
2016-03-19,7.1
2016-03-20,4.7
2016-03-21,6.4
2016-03-22,7.0
2016-03-23,5.8
2016-03-24,6.7
2016-03-25,5.0
2016-03-26,7.8
2016-03-27,7.3
2016-03-28,8.0
2016-03-29,9.3
2016-03-30,11.5
2016-03-31,14.1
2016-04-01,16.0
2016-04-02,10.0
2016-04-03,12.4
2016-04-04,16.5
2016-04-05,17.5
2016-04-06,16.2
2016-04-07,16.7
2016-04-08,15.8
2016-04-09,10.5
2016-04-10,9.9
2016-04-11,11.9
2016-04-12,13.2
2016-04-13,14.3
2016-04-14,13.6
2016-04-15,14.0
2016-04-16,16.4
2016-04-17,17.8
2016-04-18,15.9
2016-04-19,13.1
2016-04-20,11.5
2016-04-21,11.1
2016-04-22,13.5
2016-04-23,13.5
2016-04-24,9.1
2016-04-25,6.5
2016-04-26,8.0
2016-04-27,7.3
2016-04-28,7.3
2016-04-29,10.4
2016-04-30,11.9
2016-05-01,13.9
2016-05-02,14.3
2016-05-03,13.8
2016-05-04,14.5
2016-05-05,15.3
2016-05-06,16.2
2016-05-07,16.6
2016-05-08,14.9
2016-05-09,16.1
2016-05-10,13.3
2016-05-11,14.4
2016-05-12,15.0
2016-05-13,15.9
2016-05-14,14.9
2016-05-15,11.8
2016-05-16,10.5
2016-05-17,10.4
2016-05-18,12.4
2016-05-19,14.0
2016-05-20,17.0
2016-05-21,18.1
2016-05-22,19.1
2016-05-23,20.3
2016-05-24,15.9
2016-05-25,18.5
2016-05-26,19.5
2016-05-27,20.4
2016-05-28,21.7
2016-05-29,23.2
2016-05-30,21.6
2016-05-31,19.9
2016-06-01,18.5
2016-06-02,16.7
2016-06-03,19.2
2016-06-04,19.7
2016-06-05,19.5
2016-06-06,20.8
2016-06-07,18.2
2016-06-08,18.2
2016-06-09,18.7
2016-06-10,18.0
2016-06-11,17.8
2016-06-12,17.6
2016-06-13,18.3
2016-06-14,19.8
2016-06-15,17.4
2016-06-16,20.4
2016-06-17,23.2
2016-06-18,20.5
2016-06-19,21.2
2016-06-20,21.4
2016-06-21,22.3
2016-06-22,24.9
2016-06-23,26.7
2016-06-24,27.7
2016-06-25,28.0
2016-06-26,25.6
2016-06-27,21.8
2016-06-28,21.4
2016-06-29,22.5
2016-06-30,24.0
2016-07-01,25.3
2016-07-02,26.1
2016-07-03,21.9
2016-07-04,20.9
2016-07-05,21.9
2016-07-06,22.2
2016-07-07,19.7
2016-07-08,20.8
2016-07-09,23.1
2016-07-10,22.9
2016-07-11,25.4
2016-07-12,26.7
2016-07-13,25.4
2016-07-14,18.3
2016-07-15,18.3
2016-07-16,15.3
2016-07-17,15.8
2016-07-18,21.1
2016-07-19,21.5
2016-07-20,21.2
2016-07-21,22.0
2016-07-22,23.5
2016-07-23,23.6
2016-07-24,24.9
2016-07-25,23.6
2016-07-26,23.8
2016-07-27,23.3
2016-07-28,21.2
2016-07-29,23.3
2016-07-30,24.4
2016-07-31,25.2
2016-08-01,22.1
2016-08-02,21.4
2016-08-03,21.1
2016-08-04,23.1
2016-08-05,25.1
2016-08-06,20.8
2016-08-07,21.3
2016-08-08,20.4
2016-08-09,21.2
2016-08-10,18.0
2016-08-11,15.7
2016-08-12,16.1
2016-08-13,18.0
2016-08-14,20.3
2016-08-15,21.8
2016-08-16,21.1
2016-08-17,18.5
2016-08-18,18.7
2016-08-19,21.0
2016-08-20,22.5
2016-08-21,21.9
2016-08-22,16.2
2016-08-23,20.1
2016-08-24,21.0
2016-08-25,21.5
2016-08-26,21.3
2016-08-27,21.7
2016-08-28,22.2
2016-08-29,22.7
2016-08-30,22.6
2016-08-31,20.1
2016-09-01,19.5
2016-09-02,20.6
2016-09-03,21.3
2016-09-04,21.3
2016-09-05,18.0
2016-09-06,17.7
2016-09-07,21.3
2016-09-08,22.2
2016-09-09,22.9
2016-09-10,22.9
2016-09-11,23.4
2016-09-12,23.3
2016-09-13,21.5
2016-09-14,20.2
2016-09-15,20.9
2016-09-16,21.4
2016-09-17,19.2
2016-09-18,17.4
2016-09-19,17.7
2016-09-20,15.9
2016-09-21,13.6
2016-09-22,13.1
2016-09-23,12.7
2016-09-24,13.8
2016-09-25,13.5
2016-09-26,14.2
2016-09-27,14.3
2016-09-28,14.3
2016-09-29,17.1
2016-09-30,16.5
2016-10-01,16.0
2016-10-02,15.4
2016-10-03,14.9
2016-10-04,12.0
2016-10-05,8.6
2016-10-06,6.3
2016-10-07,6.1
2016-10-08,6.7
2016-10-09,8.1
2016-10-10,7.9
2016-10-11,8.0
2016-10-12,8.8
2016-10-13,8.6
2016-10-14,8.0
2016-10-15,10.4
2016-10-16,12.7
2016-10-17,9.4
2016-10-18,9.3
2016-10-19,9.5
2016-10-20,9.3
2016-10-21,8.9
2016-10-22,8.8
2016-10-23,7.0
2016-10-24,10.7
2016-10-25,13.7
2016-10-26,12.5
2016-10-27,8.0
2016-10-28,5.8
2016-10-29,10.1
2016-10-30,8.6
2016-10-31,6.6
2016-11-01,7.1
2016-11-02,7.9
2016-11-03,6.4
2016-11-04,2.0
2016-11-05,4.0
2016-11-06,12.0
2016-11-07,6.5
2016-11-08,4.8
2016-11-09,3.9
2016-11-10,1.4
2016-11-11,4.6
2016-11-12,5.1
2016-11-13,2.0
2016-11-14,2.0
2016-11-15,-0.3
2016-11-16,1.1
2016-11-17,3.6
2016-11-18,7.8
2016-11-19,11.1
2016-11-20,9.7
2016-11-21,8.1
2016-11-22,6.8
2016-11-23,5.5
2016-11-24,5.1
2016-11-25,6.8
2016-11-26,5.6
2016-11-27,7.1
2016-11-28,2.1
2016-11-29,0.3
2016-11-30,-0.1
2016-12-01,3.3
2016-12-02,5.5
2016-12-03,0.7
2016-12-04,-2.9
2016-12-05,-3.6
2016-12-06,-2.6
2016-12-07,-2.6
2016-12-08,-2.9
2016-12-09,1.1
2016-12-10,5.8
2016-12-11,4.9
2016-12-12,5.8
2016-12-13,-2.4
2016-12-14,-3.2
2016-12-15,-1.7
2016-12-16,-1.5
2016-12-17,-4.7
2016-12-18,-2.7
2016-12-19,-3.7
2016-12-20,-3.8
2016-12-21,-3.7
2016-12-22,-2.7
2016-12-23,-2.5
2016-12-24,-1.5
2016-12-25,2.1
2016-12-26,8.1
2016-12-27,5.7
2016-12-28,2.9
2016-12-29,0.1
2016-12-30,-3.6
2016-12-31,-4.8
2017-01-01,-6.7
2017-01-02,-5.6
2017-01-03,0.0
2017-01-04,0.1
2017-01-05,-0.4
2017-01-06,-7.8
2017-01-07,-12.4
2017-01-08,-12.5
2017-01-09,-8.4
2017-01-10,-9.7
2017-01-11,-8.2
